REF_DATE,GEO,DGUID,Type of fuel,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2007-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,106.2,,,,1
2007-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,101.8,,,,1
2007-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,107.1,,,,1
2007-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,105.7,,,,1
2008-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,105.8,,,,1
2008-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,109.9,,,,1
2008-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,116.4,,,,1
2008-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,122.5,,,,1
2008-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,132.4,,,,1
2008-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,143.1,,,,1
2008-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,146.6,,,,1
2008-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,140.5,,,,1
2008-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,137.9,,,,1
2008-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,119.8,,,,1
2008-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,96.6,,,,1
2008-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,84.3,,,,1
2009-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,91.9,,,,1
2009-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,95.0,,,,1
2009-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,98.7,,,,1
2009-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,100.0,,,,1
2009-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,104.0,,,,1
2009-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,110.9,,,,1
2009-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,108.1,,,,1
2009-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,109.4,,,,1
2009-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,112.1,,,,1
2009-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,104.0,,,,1
2009-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,107.6,,,,1
2009-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,105.7,,,,1
2010-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,110.4,,,,1
2010-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,109.7,,,,1
2010-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,113.7,,,,1
2010-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,114.9,,,,1
2010-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,115.6,,,,1
2010-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,114.3,,,,1
2010-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,118.1,,,,1
2010-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,118.5,,,,1
2010-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,116.0,,,,1
2010-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,116.3,,,,1
2010-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,116.8,,,,1
2010-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,119.1,,,,1
2011-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,121.1,,,,1
2011-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,122.9,,,,1
2011-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,130.6,,,,1
2011-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,136.8,,,,1
2011-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,139.5,,,,1
2011-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,135.8,,,,1
2011-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,133.7,,,,1
2011-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,133.2,,,,1
2011-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,136.9,,,,1
2011-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,138.7,,,,1
2011-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,133.5,,,,1
2011-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,126.6,,,,1
2012-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,128.7,,,,1
2012-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,129.5,,,,1
2012-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,140.9,,,,1
2012-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,142.6,,,,1
2012-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,144.4,,,,1
2012-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,142.0,,,,1
2012-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,138.2,,,,1
2012-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,137.5,,,,1
2012-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,135.0,,,,1
2012-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,136.5,,,,1
2012-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,126.2,,,,1
2012-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,122.2,,,,1
2013-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,126.0,,,,1
2013-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,137.6,,,,1
2013-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,141.0,,,,1
2013-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,136.9,,,,1
2013-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,145.7,,,,1
2013-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,143.7,,,,1
2013-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,147.1,,,,1
2013-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,144.9,,,,1
2013-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,140.3,,,,1
2013-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,132.4,,,,1
2013-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,128.5,,,,1
2013-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,125.4,,,,1
2014-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,129.8,,,,1
2014-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,131.6,,,,1
2014-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,141.9,,,,1
2014-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,147.2,,,,1
2014-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,149.1,,,,1
2014-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,152.3,,,,1
2014-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,146.1,,,,1
2014-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,143.6,,,,1
2014-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,141.9,,,,1
2014-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,131.6,,,,1
2014-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,128.0,,,,1
2014-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,112.8,,,,1
2015-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,102.9,,,,1
2015-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,117.2,,,,1
2015-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,124.6,,,,1
2015-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,123.6,,,,1
